model,attribute,gold,token_count
qwen2.5-7b,temperature,786,3
qwen2.5-7b,temperature,787,3
qwen2.5-7b,temperature,788,3
qwen2.5-7b,temperature,789,3
qwen2.5-7b,temperature,790,3
qwen2.5-7b,temperature,791,3
qwen2.5-7b,temperature,792,3
qwen2.5-7b,temperature,793,3
qwen2.5-7b,temperature,794,3
qwen2.5-7b,temperature,795,3
qwen2.5-7b,temperature,796,3
qwen2.5-7b,temperature,797,3
qwen2.5-7b,temperature,798,3
qwen2.5-7b,temperature,799,3
qwen2.5-7b,temperature,800,3
qwen2.5-7b,temperature,801,3
qwen2.5-7b,temperature,802,3
qwen2.5-7b,temperature,803,3
qwen2.5-7b,temperature,804,3
qwen2.5-7b,temperature,805,3
qwen2.5-7b,temperature,806,3
qwen2.5-7b,temperature,807,3
qwen2.5-7b,temperature,808,3
qwen2.5-7b,temperature,809,3
qwen2.5-7b,temperature,810,3
qwen2.5-7b,temperature,811,3
qwen2.5-7b,temperature,812,3
qwen2.5-7b,temperature,813,3
qwen2.5-7b,temperature,814,3
qwen2.5-7b,temperature,815,3
qwen2.5-7b,temperature,816,3
qwen2.5-7b,temperature,817,3
qwen2.5-7b,temperature,818,3
qwen2.5-7b,temperature,819,3
qwen2.5-7b,temperature,820,3
qwen2.5-7b,temperature,821,3
qwen2.5-7b,temperature,822,3
qwen2.5-7b,temperature,823,3
qwen2.5-7b,temperature,824,3
qwen2.5-7b,temperature,825,3
qwen2.5-7b,temperature,826,3
qwen2.5-7b,temperature,827,3
qwen2.5-7b,temperature,828,3
qwen2.5-7b,temperature,829,3
qwen2.5-7b,temperature,830,3
qwen2.5-7b,temperature,831,3
qwen2.5-7b,temperature,832,3
qwen2.5-7b,temperature,833,3
qwen2.5-7b,temperature,834,3
qwen2.5-7b,temperature,835,3
qwen2.5-7b,temperature,836,3
qwen2.5-7b,temperature,837,3
qwen2.5-7b,temperature,838,3
qwen2.5-7b,temperature,839,3
qwen2.5-7b,temperature,840,3
qwen2.5-7b,temperature,841,3
qwen2.5-7b,temperature,842,3
qwen2.5-7b,temperature,843,3
qwen2.5-7b,temperature,844,3
qwen2.5-7b,temperature,845,3
qwen2.5-7b,temperature,846,3
qwen2.5-7b,temperature,847,3
qwen2.5-7b,temperature,848,3
qwen2.5-7b,temperature,849,3
qwen2.5-7b,temperature,850,3
qwen2.5-7b,temperature,851,3
qwen2.5-7b,temperature,852,3
qwen2.5-7b,temperature,853,3
qwen2.5-7b,temperature,854,3
qwen2.5-7b,temperature,855,3
qwen2.5-7b,temperature,856,3
qwen2.5-7b,temperature,857,3
qwen2.5-7b,temperature,858,3
qwen2.5-7b,temperature,859,3
qwen2.5-7b,temperature,860,3
qwen2.5-7b,temperature,861,3
qwen2.5-7b,temperature,862,3
qwen2.5-7b,temperature,863,3
qwen2.5-7b,temperature,864,3
qwen2.5-7b,temperature,865,3
qwen2.5-7b,temperature,866,3
qwen2.5-7b,temperature,867,3
qwen2.5-7b,temperature,868,3
qwen2.5-7b,temperature,869,3
qwen2.5-7b,temperature,870,3
qwen2.5-7b,temperature,871,3
qwen2.5-7b,temperature,872,3
qwen2.5-7b,temperature,873,3
qwen2.5-7b,temperature,874,3
qwen2.5-7b,temperature,875,3
qwen2.5-7b,temperature,876,3
qwen2.5-7b,temperature,877,3
qwen2.5-7b,temperature,878,3
qwen2.5-7b,temperature,879,3
qwen2.5-7b,temperature,880,3
qwen2.5-7b,temperature,881,3
qwen2.5-7b,temperature,882,3
qwen2.5-7b,temperature,883,3
qwen2.5-7b,temperature,884,3
qwen2.5-7b,temperature,885,3
qwen2.5-7b,temperature,886,3
qwen2.5-7b,temperature,887,3
qwen2.5-7b,temperature,888,3
qwen2.5-7b,temperature,889,3
qwen2.5-7b,temperature,890,3
qwen2.5-7b,temperature,891,3
qwen2.5-7b,temperature,892,3
qwen2.5-7b,temperature,893,3
qwen2.5-7b,temperature,894,3
qwen2.5-7b,temperature,895,3
qwen2.5-7b,temperature,896,3
qwen2.5-7b,temperature,897,3
qwen2.5-7b,temperature,898,3
qwen2.5-7b,temperature,899,3
qwen2.5-7b,temperature,900,3
qwen2.5-7b,temperature,901,3
qwen2.5-7b,temperature,902,3
qwen2.5-7b,temperature,903,3
qwen2.5-7b,temperature,904,3
qwen2.5-7b,temperature,905,3
qwen2.5-7b,temperature,906,3
qwen2.5-7b,temperature,907,3
qwen2.5-7b,temperature,908,3
qwen2.5-7b,temperature,909,3
qwen2.5-7b,temperature,910,3
qwen2.5-7b,temperature,911,3
qwen2.5-7b,temperature,912,3
qwen2.5-7b,temperature,913,3
qwen2.5-7b,temperature,914,3
qwen2.5-7b,temperature,915,3
qwen2.5-7b,temperature,916,3
qwen2.5-7b,temperature,917,3
qwen2.5-7b,temperature,918,3
qwen2.5-7b,temperature,919,3
qwen2.5-7b,temperature,920,3
qwen2.5-7b,temperature,921,3
qwen2.5-7b,temperature,922,3
qwen2.5-7b,temperature,923,3
qwen2.5-7b,temperature,924,3
qwen2.5-7b,temperature,925,3
qwen2.5-7b,temperature,926,3
qwen2.5-7b,temperature,927,3
qwen2.5-7b,temperature,928,3
qwen2.5-7b,temperature,929,3
qwen2.5-7b,temperature,930,3
qwen2.5-7b,temperature,931,3
qwen2.5-7b,temperature,932,3
qwen2.5-7b,temperature,933,3
qwen2.5-7b,temperature,934,3
qwen2.5-7b,temperature,935,3
qwen2.5-7b,temperature,936,3
qwen2.5-7b,temperature,937,3
qwen2.5-7b,temperature,938,3
qwen2.5-7b,temperature,939,3
qwen2.5-7b,temperature,940,3
qwen2.5-7b,temperature,941,3
qwen2.5-7b,temperature,942,3
qwen2.5-7b,temperature,943,3
qwen2.5-7b,temperature,944,3
qwen2.5-7b,temperature,945,3
qwen2.5-7b,temperature,946,3
qwen2.5-7b,temperature,947,3
qwen2.5-7b,temperature,948,3
qwen2.5-7b,temperature,949,3
qwen2.5-7b,temperature,950,3
qwen2.5-7b,temperature,951,3
qwen2.5-7b,temperature,952,3
qwen2.5-7b,temperature,953,3
qwen2.5-7b,temperature,954,3
qwen2.5-7b,temperature,955,3
qwen2.5-7b,temperature,956,3
qwen2.5-7b,temperature,957,3
qwen2.5-7b,temperature,958,3
qwen2.5-7b,temperature,959,3
qwen2.5-7b,temperature,960,3
qwen2.5-7b,temperature,961,3
qwen2.5-7b,temperature,962,3
qwen2.5-7b,temperature,963,3
qwen2.5-7b,temperature,964,3
qwen2.5-7b,temperature,965,3
qwen2.5-7b,temperature,966,3
qwen2.5-7b,temperature,967,3
qwen2.5-7b,temperature,968,3
qwen2.5-7b,temperature,969,3
qwen2.5-7b,temperature,970,3
qwen2.5-7b,temperature,971,3
qwen2.5-7b,temperature,972,3
qwen2.5-7b,temperature,973,3
qwen2.5-7b,temperature,974,3
qwen2.5-7b,temperature,975,3
qwen2.5-7b,temperature,976,3
qwen2.5-7b,temperature,977,3
qwen2.5-7b,temperature,978,3
qwen2.5-7b,temperature,979,3
qwen2.5-7b,temperature,980,3
qwen2.5-7b,temperature,981,3
qwen2.5-7b,temperature,982,3
qwen2.5-7b,temperature,983,3
qwen2.5-7b,temperature,984,3
qwen2.5-7b,temperature,985,3
qwen2.5-7b,temperature,986,3
qwen2.5-7b,temperature,987,3
qwen2.5-7b,temperature,988,3
qwen2.5-7b,temperature,989,3
qwen2.5-7b,temperature,990,3
qwen2.5-7b,temperature,991,3
qwen2.5-7b,temperature,992,3
qwen2.5-7b,temperature,993,3
qwen2.5-7b,temperature,994,3
qwen2.5-7b,temperature,995,3
qwen2.5-7b,temperature,996,3
qwen2.5-7b,temperature,997,3
qwen2.5-7b,temperature,998,3
qwen2.5-7b,stock_price,5,1
qwen2.5-7b,stock_price,6,1
qwen2.5-7b,stock_price,7,1
qwen2.5-7b,stock_price,8,1
qwen2.5-7b,stock_price,9,1
qwen2.5-7b,stock_price,10,2
qwen2.5-7b,stock_price,11,2
qwen2.5-7b,stock_price,12,2
qwen2.5-7b,stock_price,13,2
qwen2.5-7b,stock_price,14,2
qwen2.5-7b,stock_price,15,2
qwen2.5-7b,stock_price,16,2
qwen2.5-7b,stock_price,17,2
qwen2.5-7b,stock_price,18,2
qwen2.5-7b,stock_price,19,2
qwen2.5-7b,stock_price,20,2
qwen2.5-7b,stock_price,21,2
qwen2.5-7b,stock_price,22,2
qwen2.5-7b,stock_price,23,2
qwen2.5-7b,stock_price,24,2
qwen2.5-7b,stock_price,25,2
qwen2.5-7b,stock_price,26,2
qwen2.5-7b,stock_price,27,2
qwen2.5-7b,stock_price,28,2
qwen2.5-7b,stock_price,29,2
qwen2.5-7b,stock_price,30,2
qwen2.5-7b,stock_price,31,2
qwen2.5-7b,stock_price,32,2
qwen2.5-7b,stock_price,33,2
qwen2.5-7b,stock_price,34,2
qwen2.5-7b,stock_price,35,2
qwen2.5-7b,stock_price,36,2
qwen2.5-7b,stock_price,37,2
qwen2.5-7b,stock_price,38,2
qwen2.5-7b,stock_price,39,2
qwen2.5-7b,stock_price,40,2
qwen2.5-7b,stock_price,41,2
qwen2.5-7b,stock_price,42,2
qwen2.5-7b,stock_price,43,2
qwen2.5-7b,stock_price,44,2
qwen2.5-7b,stock_price,45,2
qwen2.5-7b,stock_price,46,2
qwen2.5-7b,stock_price,47,2
qwen2.5-7b,stock_price,48,2
qwen2.5-7b,stock_price,49,2
qwen2.5-7b,stock_price,50,2
qwen2.5-7b,stock_price,51,2
qwen2.5-7b,stock_price,52,2
qwen2.5-7b,stock_price,53,2
qwen2.5-7b,stock_price,54,2
qwen2.5-7b,stock_price,55,2
qwen2.5-7b,stock_price,56,2
qwen2.5-7b,stock_price,57,2
qwen2.5-7b,stock_price,58,2
qwen2.5-7b,stock_price,59,2
qwen2.5-7b,stock_price,60,2
qwen2.5-7b,stock_price,61,2
qwen2.5-7b,stock_price,62,2
qwen2.5-7b,stock_price,63,2
qwen2.5-7b,stock_price,64,2
qwen2.5-7b,stock_price,65,2
qwen2.5-7b,stock_price,66,2
qwen2.5-7b,stock_price,67,2
qwen2.5-7b,stock_price,68,2
qwen2.5-7b,stock_price,69,2
qwen2.5-7b,stock_price,70,2
qwen2.5-7b,stock_price,71,2
qwen2.5-7b,stock_price,72,2
qwen2.5-7b,stock_price,73,2
qwen2.5-7b,stock_price,74,2
qwen2.5-7b,stock_price,75,2
qwen2.5-7b,stock_price,76,2
qwen2.5-7b,stock_price,77,2
qwen2.5-7b,stock_price,78,2
qwen2.5-7b,stock_price,79,2
qwen2.5-7b,stock_price,80,2
qwen2.5-7b,stock_price,81,2
qwen2.5-7b,stock_price,82,2
qwen2.5-7b,stock_price,83,2
qwen2.5-7b,stock_price,84,2
qwen2.5-7b,stock_price,85,2
qwen2.5-7b,stock_price,86,2
qwen2.5-7b,stock_price,87,2
qwen2.5-7b,stock_price,88,2
qwen2.5-7b,stock_price,89,2
qwen2.5-7b,stock_price,90,2
qwen2.5-7b,stock_price,91,2
qwen2.5-7b,stock_price,92,2
qwen2.5-7b,stock_price,93,2
qwen2.5-7b,stock_price,94,2
qwen2.5-7b,stock_price,95,2
qwen2.5-7b,stock_price,96,2
qwen2.5-7b,stock_price,97,2
qwen2.5-7b,stock_price,98,2
qwen2.5-7b,stock_price,99,2
qwen2.5-7b,stock_price,100,3
qwen2.5-7b,stock_price,101,3
qwen2.5-7b,stock_price,102,3
qwen2.5-7b,stock_price,103,3
qwen2.5-7b,stock_price,104,3
qwen2.5-7b,stock_price,105,3
qwen2.5-7b,stock_price,106,3
qwen2.5-7b,stock_price,107,3
qwen2.5-7b,stock_price,108,3
qwen2.5-7b,stock_price,109,3
qwen2.5-7b,stock_price,110,3
qwen2.5-7b,stock_price,111,3
qwen2.5-7b,stock_price,112,3
qwen2.5-7b,stock_price,113,3
qwen2.5-7b,stock_price,114,3
qwen2.5-7b,stock_price,115,3
qwen2.5-7b,stock_price,116,3
qwen2.5-7b,stock_price,117,3
qwen2.5-7b,stock_price,118,3
qwen2.5-7b,stock_price,119,3
qwen2.5-7b,stock_price,120,3
qwen2.5-7b,stock_price,121,3
qwen2.5-7b,stock_price,122,3
qwen2.5-7b,stock_price,123,3
qwen2.5-7b,stock_price,124,3
qwen2.5-7b,stock_price,125,3
qwen2.5-7b,stock_price,126,3
qwen2.5-7b,stock_price,127,3
qwen2.5-7b,stock_price,128,3
qwen2.5-7b,stock_price,129,3
qwen2.5-7b,stock_price,130,3
qwen2.5-7b,stock_price,131,3
qwen2.5-7b,stock_price,132,3
qwen2.5-7b,stock_price,133,3
qwen2.5-7b,stock_price,134,3
qwen2.5-7b,stock_price,135,3
qwen2.5-7b,stock_price,136,3
qwen2.5-7b,stock_price,137,3
qwen2.5-7b,stock_price,138,3
qwen2.5-7b,stock_price,139,3
qwen2.5-7b,stock_price,140,3
qwen2.5-7b,stock_price,141,3
qwen2.5-7b,stock_price,142,3
qwen2.5-7b,stock_price,143,3
qwen2.5-7b,stock_price,144,3
qwen2.5-7b,stock_price,145,3
qwen2.5-7b,stock_price,146,3
qwen2.5-7b,stock_price,147,3
qwen2.5-7b,stock_price,148,3
qwen2.5-7b,stock_price,149,3
qwen2.5-7b,stock_price,150,3
qwen2.5-7b,stock_price,151,3
qwen2.5-7b,stock_price,152,3
qwen2.5-7b,stock_price,153,3
qwen2.5-7b,stock_price,154,3
qwen2.5-7b,stock_price,155,3
qwen2.5-7b,stock_price,156,3
qwen2.5-7b,stock_price,157,3
qwen2.5-7b,stock_price,158,3
qwen2.5-7b,stock_price,159,3
qwen2.5-7b,stock_price,160,3
qwen2.5-7b,stock_price,161,3
qwen2.5-7b,stock_price,162,3
qwen2.5-7b,stock_price,163,3
qwen2.5-7b,stock_price,164,3
qwen2.5-7b,stock_price,165,3
qwen2.5-7b,stock_price,166,3
qwen2.5-7b,stock_price,167,3
qwen2.5-7b,stock_price,168,3
qwen2.5-7b,stock_price,169,3
qwen2.5-7b,stock_price,170,3
qwen2.5-7b,stock_price,171,3
qwen2.5-7b,stock_price,172,3
qwen2.5-7b,stock_price,173,3
qwen2.5-7b,stock_price,174,3
qwen2.5-7b,stock_price,175,3
qwen2.5-7b,stock_price,176,3
qwen2.5-7b,stock_price,177,3
qwen2.5-7b,stock_price,178,3
qwen2.5-7b,stock_price,179,3
qwen2.5-7b,stock_price,180,3
qwen2.5-7b,stock_price,181,3
qwen2.5-7b,stock_price,182,3
qwen2.5-7b,stock_price,183,3
qwen2.5-7b,stock_price,184,3
qwen2.5-7b,stock_price,185,3
qwen2.5-7b,stock_price,186,3
qwen2.5-7b,stock_price,187,3
qwen2.5-7b,stock_price,188,3
qwen2.5-7b,stock_price,189,3
qwen2.5-7b,stock_price,190,3
qwen2.5-7b,stock_price,191,3
qwen2.5-7b,stock_price,192,3
qwen2.5-7b,stock_price,193,3
qwen2.5-7b,stock_price,194,3
qwen2.5-7b,stock_price,195,3
qwen2.5-7b,stock_price,196,3
qwen2.5-7b,stock_price,197,3
qwen2.5-7b,stock_price,198,3
qwen2.5-7b,stock_price,199,3
qwen2.5-7b,stock_price,200,3
qwen2.5-7b,stock_price,201,3
qwen2.5-7b,stock_price,202,3
qwen2.5-7b,stock_price,203,3
qwen2.5-7b,stock_price,204,3
qwen2.5-7b,stock_price,205,3
qwen2.5-7b,stock_price,206,3
qwen2.5-7b,stock_price,207,3
qwen2.5-7b,stock_price,208,3
qwen2.5-7b,stock_price,209,3
qwen2.5-7b,stock_price,210,3
qwen2.5-7b,stock_price,211,3
qwen2.5-7b,stock_price,212,3
qwen2.5-7b,stock_price,213,3
qwen2.5-7b,stock_price,214,3
qwen2.5-7b,stock_price,215,3
qwen2.5-7b,stock_price,216,3
qwen2.5-7b,stock_price,217,3
qwen2.5-7b,stock_price,218,3
qwen2.5-7b,stock_price,219,3
qwen2.5-7b,stock_price,220,3
qwen2.5-7b,stock_price,221,3
qwen2.5-7b,stock_price,222,3
qwen2.5-7b,stock_price,223,3
qwen2.5-7b,stock_price,224,3
qwen2.5-7b,stock_price,225,3
qwen2.5-7b,stock_price,226,3
qwen2.5-7b,stock_price,227,3
qwen2.5-7b,stock_price,228,3
qwen2.5-7b,stock_price,229,3
qwen2.5-7b,stock_price,230,3
qwen2.5-7b,stock_price,231,3
qwen2.5-7b,stock_price,232,3
qwen2.5-7b,stock_price,233,3
qwen2.5-7b,stock_price,234,3
qwen2.5-7b,stock_price,235,3
qwen2.5-7b,stock_price,236,3
qwen2.5-7b,stock_price,237,3
qwen2.5-7b,stock_price,238,3
qwen2.5-7b,stock_price,239,3
qwen2.5-7b,stock_price,240,3
qwen2.5-7b,stock_price,241,3
qwen2.5-7b,stock_price,242,3
qwen2.5-7b,stock_price,243,3
qwen2.5-7b,stock_price,244,3
qwen2.5-7b,stock_price,245,3
qwen2.5-7b,stock_price,246,3
qwen2.5-7b,stock_price,247,3
qwen2.5-7b,stock_price,248,3
qwen2.5-7b,stock_price,249,3
qwen2.5-7b,stock_price,250,3
qwen2.5-7b,stock_price,251,3
qwen2.5-7b,stock_price,252,3
qwen2.5-7b,stock_price,253,3
qwen2.5-7b,stock_price,254,3
qwen2.5-7b,stock_price,255,3
qwen2.5-7b,stock_price,256,3
qwen2.5-7b,stock_price,257,3
qwen2.5-7b,stock_price,258,3
qwen2.5-7b,stock_price,259,3
qwen2.5-7b,stock_price,260,3
qwen2.5-7b,stock_price,261,3
qwen2.5-7b,stock_price,262,3
qwen2.5-7b,stock_price,263,3
qwen2.5-7b,stock_price,264,3
qwen2.5-7b,stock_price,265,3
qwen2.5-7b,stock_price,266,3
qwen2.5-7b,stock_price,267,3
qwen2.5-7b,stock_price,268,3
qwen2.5-7b,stock_price,269,3
qwen2.5-7b,stock_price,270,3
qwen2.5-7b,stock_price,271,3
qwen2.5-7b,stock_price,272,3
qwen2.5-7b,stock_price,273,3
qwen2.5-7b,stock_price,274,3
qwen2.5-7b,stock_price,275,3
qwen2.5-7b,stock_price,276,3
qwen2.5-7b,stock_price,277,3
qwen2.5-7b,stock_price,278,3
qwen2.5-7b,stock_price,279,3
qwen2.5-7b,stock_price,280,3
qwen2.5-7b,stock_price,281,3
qwen2.5-7b,stock_price,282,3
qwen2.5-7b,stock_price,283,3
qwen2.5-7b,stock_price,284,3
qwen2.5-7b,stock_price,285,3
qwen2.5-7b,stock_price,286,3
qwen2.5-7b,stock_price,287,3
qwen2.5-7b,stock_price,288,3
qwen2.5-7b,stock_price,289,3
qwen2.5-7b,stock_price,290,3
qwen2.5-7b,stock_price,291,3
qwen2.5-7b,stock_price,292,3
qwen2.5-7b,stock_price,293,3
qwen2.5-7b,stock_price,294,3
qwen2.5-7b,stock_price,295,3
qwen2.5-7b,stock_price,296,3
qwen2.5-7b,stock_price,297,3
qwen2.5-7b,stock_price,298,3
qwen2.5-7b,stock_price,299,3
qwen2.5-7b,stock_price,300,3
qwen2.5-7b,stock_price,301,3
qwen2.5-7b,stock_price,302,3
qwen2.5-7b,stock_price,303,3
qwen2.5-7b,stock_price,304,3
qwen2.5-7b,stock_price,305,3
qwen2.5-7b,stock_price,306,3
qwen2.5-7b,stock_price,307,3
qwen2.5-7b,stock_price,308,3
qwen2.5-7b,stock_price,309,3
qwen2.5-7b,stock_price,310,3
qwen2.5-7b,stock_price,311,3
qwen2.5-7b,stock_price,312,3
qwen2.5-7b,stock_price,313,3
qwen2.5-7b,stock_price,314,3
qwen2.5-7b,stock_price,315,3
qwen2.5-7b,stock_price,316,3
qwen2.5-7b,stock_price,317,3
qwen2.5-7b,stock_price,318,3
qwen2.5-7b,stock_price,319,3
qwen2.5-7b,stock_price,320,3
qwen2.5-7b,stock_price,321,3
qwen2.5-7b,stock_price,322,3
qwen2.5-7b,stock_price,323,3
qwen2.5-7b,stock_price,324,3
qwen2.5-7b,stock_price,325,3
qwen2.5-7b,stock_price,326,3
qwen2.5-7b,stock_price,327,3
qwen2.5-7b,stock_price,328,3
qwen2.5-7b,stock_price,329,3
qwen2.5-7b,stock_price,330,3
qwen2.5-7b,stock_price,331,3
qwen2.5-7b,stock_price,332,3
qwen2.5-7b,stock_price,333,3
qwen2.5-7b,stock_price,334,3
qwen2.5-7b,stock_price,335,3
qwen2.5-7b,stock_price,336,3
qwen2.5-7b,stock_price,337,3
qwen2.5-7b,stock_price,338,3
qwen2.5-7b,stock_price,339,3
qwen2.5-7b,stock_price,340,3
qwen2.5-7b,stock_price,341,3
qwen2.5-7b,stock_price,342,3
qwen2.5-7b,stock_price,343,3
qwen2.5-7b,stock_price,344,3
qwen2.5-7b,stock_price,345,3
qwen2.5-7b,stock_price,346,3
qwen2.5-7b,stock_price,347,3
qwen2.5-7b,stock_price,348,3
qwen2.5-7b,stock_price,349,3
qwen2.5-7b,stock_price,350,3
qwen2.5-7b,stock_price,351,3
qwen2.5-7b,stock_price,352,3
qwen2.5-7b,stock_price,353,3
qwen2.5-7b,stock_price,354,3
qwen2.5-7b,stock_price,355,3
qwen2.5-7b,stock_price,356,3
qwen2.5-7b,stock_price,357,3
qwen2.5-7b,stock_price,358,3
qwen2.5-7b,stock_price,359,3
qwen2.5-7b,stock_price,360,3
qwen2.5-7b,stock_price,361,3
qwen2.5-7b,stock_price,362,3
qwen2.5-7b,stock_price,363,3
qwen2.5-7b,stock_price,364,3
qwen2.5-7b,stock_price,365,3
qwen2.5-7b,stock_price,366,3
qwen2.5-7b,stock_price,367,3
qwen2.5-7b,stock_price,368,3
qwen2.5-7b,stock_price,369,3
qwen2.5-7b,stock_price,370,3
qwen2.5-7b,stock_price,371,3
qwen2.5-7b,stock_price,372,3
qwen2.5-7b,stock_price,373,3
qwen2.5-7b,stock_price,374,3
qwen2.5-7b,stock_price,375,3
qwen2.5-7b,stock_price,376,3
qwen2.5-7b,stock_price,377,3
qwen2.5-7b,stock_price,378,3
qwen2.5-7b,stock_price,379,3
qwen2.5-7b,stock_price,380,3
qwen2.5-7b,stock_price,381,3
qwen2.5-7b,stock_price,382,3
qwen2.5-7b,stock_price,383,3
qwen2.5-7b,stock_price,384,3
qwen2.5-7b,stock_price,385,3
qwen2.5-7b,stock_price,386,3
qwen2.5-7b,stock_price,387,3
qwen2.5-7b,stock_price,388,3
qwen2.5-7b,stock_price,389,3
qwen2.5-7b,stock_price,390,3
qwen2.5-7b,stock_price,391,3
qwen2.5-7b,stock_price,392,3
qwen2.5-7b,stock_price,393,3
qwen2.5-7b,stock_price,394,3
qwen2.5-7b,stock_price,395,3
qwen2.5-7b,stock_price,396,3
qwen2.5-7b,stock_price,397,3
qwen2.5-7b,stock_price,398,3
qwen2.5-7b,stock_price,399,3
qwen2.5-7b,stock_price,400,3
qwen2.5-7b,stock_price,401,3
qwen2.5-7b,stock_price,402,3
qwen2.5-7b,stock_price,403,3
qwen2.5-7b,stock_price,404,3
qwen2.5-7b,stock_price,405,3
qwen2.5-7b,stock_price,406,3
qwen2.5-7b,stock_price,407,3
qwen2.5-7b,stock_price,408,3
qwen2.5-7b,stock_price,409,3
qwen2.5-7b,stock_price,410,3
qwen2.5-7b,stock_price,411,3
qwen2.5-7b,stock_price,412,3
qwen2.5-7b,stock_price,413,3
qwen2.5-7b,stock_price,414,3
qwen2.5-7b,stock_price,415,3
qwen2.5-7b,stock_price,416,3
qwen2.5-7b,stock_price,417,3
qwen2.5-7b,stock_price,418,3
qwen2.5-7b,stock_price,419,3
qwen2.5-7b,stock_price,420,3
qwen2.5-7b,stock_price,421,3
qwen2.5-7b,stock_price,422,3
qwen2.5-7b,stock_price,423,3
qwen2.5-7b,stock_price,424,3
qwen2.5-7b,stock_price,425,3
qwen2.5-7b,stock_price,426,3
qwen2.5-7b,stock_price,427,3
qwen2.5-7b,stock_price,428,3
qwen2.5-7b,stock_price,429,3
qwen2.5-7b,stock_price,430,3
qwen2.5-7b,stock_price,431,3
qwen2.5-7b,stock_price,432,3
qwen2.5-7b,stock_price,433,3
qwen2.5-7b,stock_price,434,3
qwen2.5-7b,stock_price,435,3
qwen2.5-7b,stock_price,436,3
qwen2.5-7b,stock_price,437,3
qwen2.5-7b,stock_price,438,3
qwen2.5-7b,stock_price,439,3
qwen2.5-7b,stock_price,440,3
qwen2.5-7b,stock_price,441,3
qwen2.5-7b,stock_price,442,3
qwen2.5-7b,stock_price,443,3
qwen2.5-7b,stock_price,444,3
qwen2.5-7b,stock_price,445,3
qwen2.5-7b,stock_price,446,3
qwen2.5-7b,stock_price,447,3
qwen2.5-7b,stock_price,448,3
qwen2.5-7b,stock_price,449,3
qwen2.5-7b,stock_price,450,3
qwen2.5-7b,stock_price,451,3
qwen2.5-7b,stock_price,452,3
qwen2.5-7b,stock_price,453,3
qwen2.5-7b,stock_price,454,3
qwen2.5-7b,stock_price,455,3
qwen2.5-7b,stock_price,456,3
qwen2.5-7b,stock_price,457,3
qwen2.5-7b,stock_price,458,3
qwen2.5-7b,stock_price,459,3
qwen2.5-7b,stock_price,460,3
qwen2.5-7b,stock_price,461,3
qwen2.5-7b,stock_price,462,3
qwen2.5-7b,stock_price,463,3
qwen2.5-7b,stock_price,464,3
qwen2.5-7b,stock_price,465,3
qwen2.5-7b,stock_price,466,3
qwen2.5-7b,stock_price,467,3
qwen2.5-7b,stock_price,468,3
qwen2.5-7b,stock_price,469,3
qwen2.5-7b,stock_price,470,3
qwen2.5-7b,stock_price,471,3
qwen2.5-7b,stock_price,472,3
qwen2.5-7b,stock_price,473,3
qwen2.5-7b,stock_price,474,3
qwen2.5-7b,stock_price,475,3
qwen2.5-7b,stock_price,476,3
qwen2.5-7b,stock_price,477,3
qwen2.5-7b,stock_price,478,3
qwen2.5-7b,stock_price,479,3
qwen2.5-7b,stock_price,480,3
qwen2.5-7b,stock_price,481,3
qwen2.5-7b,stock_price,482,3
qwen2.5-7b,stock_price,483,3
qwen2.5-7b,stock_price,484,3
qwen2.5-7b,stock_price,485,3
qwen2.5-7b,stock_price,486,3
qwen2.5-7b,stock_price,487,3
qwen2.5-7b,stock_price,488,3
qwen2.5-7b,stock_price,489,3
qwen2.5-7b,stock_price,490,3
qwen2.5-7b,stock_price,491,3
qwen2.5-7b,stock_price,492,3
qwen2.5-7b,stock_price,493,3
qwen2.5-7b,stock_price,494,3
qwen2.5-7b,stock_price,495,3
qwen2.5-7b,stock_price,496,3
qwen2.5-7b,stock_price,497,3
qwen2.5-7b,stock_price,498,3
qwen2.5-7b,stock_price,499,3
qwen2.5-7b,stock_price,500,3
qwen2.5-7b,stock_price,501,3
qwen2.5-7b,stock_price,502,3
qwen2.5-7b,stock_price,503,3
qwen2.5-7b,stock_price,504,3
qwen2.5-7b,stock_price,505,3
qwen2.5-7b,stock_price,506,3
qwen2.5-7b,stock_price,507,3
qwen2.5-7b,stock_price,508,3
qwen2.5-7b,stock_price,509,3
qwen2.5-7b,stock_price,510,3
qwen2.5-7b,stock_price,511,3
qwen2.5-7b,stock_price,512,3
qwen2.5-7b,stock_price,513,3
qwen2.5-7b,stock_price,514,3
qwen2.5-7b,stock_price,515,3
qwen2.5-7b,stock_price,516,3
qwen2.5-7b,stock_price,517,3
qwen2.5-7b,stock_price,518,3
qwen2.5-7b,stock_price,519,3
qwen2.5-7b,stock_price,520,3
qwen2.5-7b,stock_price,521,3
qwen2.5-7b,stock_price,522,3
qwen2.5-7b,stock_price,523,3
qwen2.5-7b,stock_price,524,3
qwen2.5-7b,stock_price,525,3
qwen2.5-7b,stock_price,526,3
qwen2.5-7b,stock_price,527,3
qwen2.5-7b,stock_price,528,3
qwen2.5-7b,stock_price,529,3
qwen2.5-7b,stock_price,530,3
qwen2.5-7b,stock_price,531,3
qwen2.5-7b,stock_price,532,3
qwen2.5-7b,stock_price,533,3
qwen2.5-7b,stock_price,534,3
qwen2.5-7b,stock_price,535,3
qwen2.5-7b,stock_price,536,3
qwen2.5-7b,stock_price,537,3
qwen2.5-7b,stock_price,538,3
